id,sku,name_en,name_ar,category,price,stock_quantity,description_en,description_ar,image_url,barcode,expiry_date,is_active
1596,MED-01596,Panadol Extra,بانادول إكسترا,Medicine,45.0,38,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622875270014.0,2026-01-27,1.0
1597,MED-01597,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,133,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622727004412.0,2026-09-05,1.0
1598,COS-01598,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,198,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622817221557.0,2026-09-07,1.0
1599,SUP-01599,Centrum Men,سنتروم رجال,Supplements,420.0,167,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622929962797.0,2027-06-11,1.0
1600,MED-01600,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,106,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622986823999.0,2025-12-06,1.0
1601,MED-01601,Panadol Extra,بانادول إكسترا,Medicine,45.0,114,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,62243515635.0,2027-01-22,1.0
1602,MED-01602,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,37,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622323231335.0,2026-10-19,1.0
1603,COS-01603,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,176,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622382660979.0,2026-01-18,1.0
1604,SUP-01604,Centrum Men,سنتروم رجال,Supplements,420.0,170,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622676011017.0,2026-03-25,1.0
1605,MED-01605,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,26,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622333182379.0,2026-01-12,1.0
1606,MED-01606,Panadol Extra,بانادول إكسترا,Medicine,45.0,81,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622438082819.0,2026-09-03,1.0
1607,MED-01607,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,174,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622281327599.0,2027-01-18,1.0
1608,COS-01608,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,32,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622576655290.0,2026-08-06,1.0
1609,SUP-01609,Centrum Men,سنتروم رجال,Supplements,420.0,16,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622472352768.0,2026-03-01,1.0
1610,MED-01610,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,188,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622214267718.0,2027-08-04,1.0
1611,MED-01611,Panadol Extra,بانادول إكسترا,Medicine,45.0,99,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622565850045.0,2027-03-24,1.0
1612,MED-01612,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,57,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622128966184.0,2026-11-02,1.0
1613,COS-01613,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,165,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622799360561.0,2027-08-09,1.0
1614,SUP-01614,Centrum Men,سنتروم رجال,Supplements,420.0,106,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622703350174.0,2027-04-30,1.0
1615,MED-01615,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,103,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622113041654.0,2027-04-03,1.0
1616,MED-01616,Panadol Extra,بانادول إكسترا,Medicine,45.0,110,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622903084965.0,2027-08-01,1.0
1617,MED-01617,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,73,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622189020480.0,2026-09-01,1.0
1618,COS-01618,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,164,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622301385520.0,2027-11-06,1.0
1619,SUP-01619,Centrum Men,سنتروم رجال,Supplements,420.0,4,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622385637595.0,2026-01-23,1.0
1620,MED-01620,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,14,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622462656551.0,2026-05-02,1.0
1621,MED-01621,Panadol Extra,بانادول إكسترا,Medicine,45.0,192,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622434880570.0,2026-10-04,1.0
1622,MED-01622,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,95,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622209111228.0,2026-08-01,1.0
1623,COS-01623,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,72,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,62279133756.0,2026-03-13,1.0
1624,SUP-01624,Centrum Men,سنتروم رجال,Supplements,420.0,35,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622551268879.0,2027-09-17,1.0
1625,MED-01625,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,126,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,62298461785.0,2026-03-12,1.0
1626,MED-01626,Panadol Extra,بانادول إكسترا,Medicine,45.0,191,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622660009679.0,2026-12-17,1.0
1627,MED-01627,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,39,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622941163336.0,2025-12-14,1.0
1628,COS-01628,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,35,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622380964668.0,2027-09-28,1.0
1629,SUP-01629,Centrum Men,سنتروم رجال,Supplements,420.0,40,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622439607701.0,2027-03-15,1.0
1630,MED-01630,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,183,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622351090801.0,2026-01-16,1.0
1631,MED-01631,Panadol Extra,بانادول إكسترا,Medicine,45.0,194,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622749937335.0,2026-03-15,1.0
1632,MED-01632,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,82,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622752254546.0,2026-11-22,1.0
1633,COS-01633,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,125,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,62297665574.0,2026-04-07,1.0
1634,SUP-01634,Centrum Men,سنتروم رجال,Supplements,420.0,170,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622392221280.0,2027-11-18,1.0
1635,MED-01635,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,64,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622993813792.0,2026-11-16,1.0
1636,MED-01636,Panadol Extra,بانادول إكسترا,Medicine,45.0,52,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622310686403.0,2026-08-23,1.0
1637,MED-01637,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,129,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622749660310.0,2027-07-31,1.0
1638,COS-01638,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,157,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622419497665.0,2026-07-18,1.0
1639,SUP-01639,Centrum Men,سنتروم رجال,Supplements,420.0,183,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,62265397460.0,2026-08-08,1.0
1640,MED-01640,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,127,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622747013006.0,2027-11-11,1.0
1641,MED-01641,Panadol Extra,بانادول إكسترا,Medicine,45.0,38,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622443537800.0,2027-06-10,1.0
1642,MED-01642,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,75,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622430817578.0,2026-01-04,1.0
1643,COS-01643,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,149,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622451567740.0,2026-11-14,1.0
1644,SUP-01644,Centrum Men,سنتروم رجال,Supplements,420.0,167,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622628477815.0,2026-10-25,1.0
1645,MED-01645,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,96,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622131098528.0,2027-03-13,1.0
1646,MED-01646,Panadol Extra,بانادول إكسترا,Medicine,45.0,50,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622326931799.0,2027-01-12,1.0
1647,MED-01647,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,2,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622639046690.0,2025-12-01,1.0
1648,COS-01648,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,147,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622607978599.0,2027-04-24,1.0
1649,SUP-01649,Centrum Men,سنتروم رجال,Supplements,420.0,44,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622840035361.0,2026-11-03,1.0
1650,MED-01650,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,81,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622184421562.0,2027-09-20,1.0
1651,MED-01651,Panadol Extra,بانادول إكسترا,Medicine,45.0,39,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622653776346.0,2026-05-01,1.0
1652,MED-01652,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,127,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622787419119.0,2026-12-27,1.0
1653,COS-01653,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,100,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622995949023.0,2026-06-05,1.0
1654,SUP-01654,Centrum Men,سنتروم رجال,Supplements,420.0,102,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,62244540381.0,2026-02-18,1.0
1655,MED-01655,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,185,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622943799616.0,2026-02-13,1.0
1656,MED-01656,Panadol Extra,بانادول إكسترا,Medicine,45.0,91,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622800380187.0,2027-08-30,1.0
1657,MED-01657,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,74,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622605486887.0,2027-01-31,1.0
1658,COS-01658,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,85,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,62237443636.0,2027-09-21,1.0
1659,SUP-01659,Centrum Men,سنتروم رجال,Supplements,420.0,6,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622332152452.0,2027-04-04,1.0
1660,MED-01660,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,119,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622445298108.0,2027-08-31,1.0
1661,MED-01661,Panadol Extra,بانادول إكسترا,Medicine,45.0,55,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622121128645.0,2026-11-05,1.0
1662,MED-01662,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,150,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622833974532.0,2026-10-06,1.0
1663,COS-01663,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,92,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622404553829.0,2027-08-18,1.0
1664,SUP-01664,Centrum Men,سنتروم رجال,Supplements,420.0,81,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622135312749.0,2026-09-20,1.0
1665,MED-01665,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,131,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622940894984.0,2026-08-16,1.0
1666,MED-01666,Panadol Extra,بانادول إكسترا,Medicine,45.0,175,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622772032912.0,2026-04-02,1.0
1667,MED-01667,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,84,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622370226634.0,2026-02-17,1.0
1668,COS-01668,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,66,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622762047386.0,2026-07-24,1.0
1669,SUP-01669,Centrum Men,سنتروم رجال,Supplements,420.0,138,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622926660065.0,2027-06-01,1.0
1670,MED-01670,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,76,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622830802972.0,2026-04-19,1.0
